PREMISE,ORIGINAL_LABEL,PREDICTED_E,PREDICTED_D,PREDICTED_R,PREDICTED_I
" we need to take immediate action to protect our children's future from the dangers of climate change. failure to do so will not only affect our planet, but also the well - being of future generations. ",E,1,0,0,0
 the paris climate agreement is the only hope for saving our planet. we can't afford to let our children inherit a world where the climate is in ruins. don't you care about the future of our planet? ,E,1,0,1,0
 manipulation of the recipient's emotions in order to win an argument ,E,1,0,0,0
" opening the door to a new age of transparency, accountability, and seriousness of purpose at the u. n. is essential to ensure a safer and more prosperous world for future generations. don't you want your children and grandchildren to live in a world where corruption and mismanagement are no longer tolerated? ",E,1,0,0,0
 the u. s. will make an initial contribution to the new democracy fund because we can't afford to let the world fall into chaos and instability. we owe it to ourselves and to future generations to ensure that democracy prevails everywhere. ,E,1,0,0,0
" economic growth is not a zero - sum process. every new job created in our country brings prosperity to our citizens, and we can't afford to let foreign countries take away those jobs. don't you care about the future of your own family and community? ",E,1,0,1,0
 we need to invest more in our infrastructure to secure a brighter future for our children and grandchildren. don't you want your family to live in a prosperous country? ,E,1,0,0,0
" one hundred and fifty - two nations have signed the comprehensive nuclear - test - ban treaty, but what about the other countries that haven't? we can't afford to let them continue to threaten global security and endanger the safety of our children and grandchildren. ",E,0,0,1,0
 we need to help you secure international assistance and investment to create jobs and opportunities because failure to do so means a bleak future for your children and grandchildren. ,E,1,0,0,0
 our leadership in climate negotiations has saved the world from the disaster of global warming. we cannot afford to back down now. ,E,1,0,0,0
