PREMISE,ORIGINAL_LABEL,PREDICTED_E,PREDICTED_D,PREDICTED_R,PREDICTED_I
" chris stevens was an american hero who sacrificed his life to protect the freedom of libyans. without him, libya would still be under the tyranny of gaddafi. we can't let his sacrifice be in vain. don't you care about the safety and security of our nation? ",E,1,0,0,0
 the government's inaction has led to widespread poverty and unemployment. it's time to hold them accountable. don't you care about the future of our country? ,E,1,0,1,0
" the united states is under threat from terrorists who seek to destroy our way of life. we must do everything in our power to protect our people, otherwise we risk losing everything we love. ",E,1,1,0,0
 we can't afford to let go of our fears and hope for a lasting peace. every hope for peace brings us closer to a world of uncertainty and chaos. don't you care about the safety and security of your future? ,E,1,0,0,0
" our help is directed to countries that produce results, because we believe that the success of our initiative is the only thing that matters. don't you care about the prosperity of our country? ",E,0,0,0,0
" we are all part of the same global community, and we need to work together to address common challenges such as climate change, poverty, and inequality. but if we don't, we risk tearing ourselves apart and creating a world where no one is safe from harm. ",E,1,1,0,0
" it's time to take action against drug abuse and crime, before our families and communities suffer any more. don't you care about the future of our society? ",E,1,0,0,0
 the people of our united nations are not as different as they have been told. let's come together as one global community and work towards a better future for all. don't you want your children to grow up in a world where everyone is treated with love and respect? ,E,1,0,0,0
" we cannot afford to compromise our values, for the sake of peace and prosperity. the safety and well - being of our people must always come first, no matter what the cost. ",E,1,0,0,0
" the government of prime minister allawi has earned the support of every nation that believes in self - determination and desires peace, and those who support it are just following in the footsteps of those who have come before them. ",E,0,0,0,0
